id_mision,id_mineral,cantidad
179,710,1828.942
829,710,1596.163
2281,710,3232.477
2998,710,1280.31
1369,711,3893.724
1743,711,3617.92
407,712,1413.114
1633,712,4121.876
1723,712,757.203
2898,712,1330.012
766,713,4184.283
968,713,1905.611
1808,713,1590.924
1899,713,2295.576
3047,713,3902.107
2010,714,4396.832
3580,714,4292.154
448,715,4715.822
1294,715,1455.608
1659,715,3468.024
1689,715,2018.789
2771,715,2018.187
2803,715,2172.708
779,716,4898.862
1009,716,3525.96
1410,716,2134.247
2867,716,2162.545
3622,716,2310.675
587,717,3587.115
3773,717,3642.183
885,718,1801.453
1877,718,4727.577
605,719,951.116
726,719,1316.412
827,719,496.157
1063,719,812.112
1777,719,2487.344
3008,719,2862.381
506,720,2686.173
2520,720,4256.998
747,721,2972.527
969,721,4464.905
540,722,3130.027
686,722,3014.073
743,722,1698.623
1258,722,4194.895
1404,722,1075.602
486,723,302.07
1142,723,3395.263
2831,723,3388.506
3479,724,1298.205
3486,725,1644.959
1514,726,4332.176
1691,726,4837.783
1880,726,2339.779
2060,726,1116.832
2267,726,1546.535
542,727,2142.544
1415,727,3380.883
1860,727,2580.219
3219,727,1596.527
1236,729,2367.495
1677,730,1791.906
2558,730,693.028
280,731,2780.558
844,731,3161.929
1674,731,737.224
1820,731,3173.126
2183,731,3056.509
2874,731,3752.071
3329,731,2103.778
3414,731,447.148
3232,732,1893.739
609,733,882.066
936,733,1701.156
1906,733,1167.886
3476,733,2481.55
546,734,3419.343
2573,734,2728.572
2628,734,1222.093
3416,734,4934.061
347,735,385.812
2397,735,3068.588
2852,735,4093.796
3236,735,1458.921
3906,735,3146.103
3956,735,1065.748
179,736,1285.602
507,736,88.855
951,736,4074.31
3104,736,18.325
3980,736,3141.642
313,737,4676.019
909,737,2812.9
2313,737,1662.902
2511,737,1073.669
2598,737,3484.769
1862,738,666.879
2974,738,3835.658
3591,738,429.75
496,739,4793.813
1922,739,425.804
2976,739,2629.853
112,740,1212.454
1313,740,1637.224
1979,740,3398.834
2514,740,4409.772
3066,740,238.663
3154,740,2839.641
3808,740,4002.217
1656,741,201.588
3364,741,4875.456
194,742,2171.963
928,742,3516.545
2301,742,2563.469
2647,742,3768.222
1394,743,2243.168
3953,743,1332.319
1354,744,1885.576
2730,744,3485.161
2916,744,3526.808
360,745,729.54
1087,745,3234.7
1160,745,4662.8
1498,745,4933.55
1724,745,3629.28
2924,745,652.6
3354,745,2300.009
397,746,1164.484
1110,746,3789.344
1148,746,429.797
1656,746,1801.671
1749,746,3606.365
2839,746,4708.618
1923,747,1989.324
2846,747,415.055
2849,747,1935.598
3153,747,4424.195
3672,747,3130.277
189,748,4513.319
526,748,3157.665
716,748,2613.51
887,748,3236.217
1433,748,876.265
2335,748,3771.207
1332,749,874.218
2917,749,1157.926
3524,750,2548.718
3792,750,4234.099
33,751,4953.297
1032,751,532.017
1211,751,2983.704
1636,751,2110.92
2566,751,2334.643
3683,751,2697.829
513,752,3012.539
1955,752,4581.213
729,753,3203.626
3423,753,2435.386
3480,753,55.877
987,754,4280.22
3027,754,4847.528
102,755,3860.866
440,755,186.705
843,756,4136.067
1593,756,3799.572
2281,756,79.029
3640,756,4119.086
1263,757,4329.038
1382,757,1775.425
1440,757,2550.519
1802,757,717.709
2429,757,4190.114
3086,757,3542.524
3510,757,3563.664
3628,757,1349.824
3326,758,4625.419
476,759,3308.238
817,759,4801.536
1015,759,2427.57
3104,759,1813.267
3783,759,4960.161
1717,760,4067.011
1871,760,4398.547
3198,760,4249.539
1215,761,4064.767
1637,761,3739.386
3042,761,520.035
2018,762,3951.929
2093,762,4031.246
3403,762,2541.422
3563,762,3340.404
220,763,4391.847
1942,763,1043.802
2566,763,1566.462
2934,763,2928.533
902,764,4789.07
2799,764,4477.308
3595,764,3009.324
662,765,3788.603
2378,765,290.244
3762,765,3494.236
3844,765,3545.538
1504,766,26.985
2611,766,2587.138
2953,766,1919.776
3234,766,3524.217
3561,766,3595.945
3772,766,4622.134
1104,767,2848.245
2945,767,4174.694
3404,767,2935.078
1382,768,1264.506
1731,768,2725.298
2877,768,4790.301
616,769,1646.792
1974,769,3157.74
2078,769,3608.601
2675,769,152.464
3295,769,499.197
3922,769,2799.911
774,770,245.263
2016,770,1332.412
2261,770,3904.713
4000,770,4364.851
92,771,2850.708
1102,771,4277.964
2466,771,1682.117
73,772,1000.665
1185,772,2547.365
2148,772,2199.552
3537,772,1998.213
218,773,3249.607
932,773,3213.976
1273,773,136.01
200,774,2899.419
403,774,4790.684
669,774,4778.977
2958,774,4335.609
3009,774,3126.342
3171,774,1184.846
11,775,4869.875
1640,775,1439.373
2310,775,4447.034
2858,775,240.775
3320,775,933.473
3521,775,2411.596
212,776,1743.701
952,776,2865.954
1114,776,4531.919
1870,776,496.734
2232,776,2273.451
2252,776,3446.947
366,777,2622.035
1104,777,4124.974
1933,777,3294.99
1422,778,4244.4
196,779,2000.151
2839,779,3507.93
198,780,1427.414
1041,780,2103.677
2439,780,1856.288
6,781,3766.192
510,781,601.117
638,781,2821.703
1178,781,2625.551
2609,781,532.775
2638,781,2181.917
342,782,4620.386
446,782,3398.782
697,782,1312.978
802,782,1070.783
1376,782,1496.205
1689,782,719.705
213,783,1489.205
1914,783,4620.354
3348,783,2044.632
649,784,2914.325
889,784,580.486
1151,784,1302.768
1158,784,1438.105
1553,784,925.353
1862,784,3556.59
1885,785,1402.361
237,787,1992.379
1645,787,1769.244
1734,787,4952.512
1758,787,1711.138
3489,787,2353.224
1035,788,4891.706
1207,788,821.283
1806,788,4460.158
2096,788,1941.066
2186,788,2925.152
2826,788,3819.834
2842,788,2636.256
3937,788,1353.429
3967,788,483.047
576,789,2983.825
3196,789,443.987
3224,789,2638.119
322,790,1937.548
999,790,3026.776
2260,790,276.261
162,791,3232.195
263,791,392.739
394,791,15.656
1954,791,1441.248
2439,791,1058.608
3379,791,3802.242
3508,791,893.473
519,792,314.658
175,793,2340.87
364,793,413.692
707,793,3309.305
2576,793,3492.067
2282,794,1941.972
3935,794,4082.027
843,795,4885.71
1983,795,1091.22
2163,795,1207.28
539,796,3215.255
1984,796,1028.06
2135,796,4129.477
3090,796,1272.834
3155,796,2119.876
2135,797,4940.494
2431,797,3513.989
2518,797,4898.296
3040,797,3799.027
3203,797,2897.547
3843,797,1293.125
3883,797,3688.231
903,798,22.984
1461,798,2913.825
2510,798,3439.348
3486,798,1488.012
2772,799,3947.927
3441,799,2729.736
245,800,2322.381
1570,800,2557.17
1770,800,3693.669
3088,800,143.51
1388,801,374.352
3970,801,3757.926
437,802,4218.371
2049,802,2079.516
2721,802,1186.329
327,803,657.442
1847,803,4758.183
2100,804,4508.134
2661,804,3054.904
2720,804,2610.264
2748,804,4137.6
3343,804,804.54
3484,804,637.744
183,805,4826.709
1833,805,4597.382
2389,805,4565.002
2261,806,3419.869
2109,807,1273.224
3794,807,311.654
457,808,1465.314
975,808,3086.741
1503,808,3479.663
1599,808,2994.709
2283,808,1938.33
3100,808,3295.108
3229,808,326.009
1221,809,952.938
2209,809,1959.609
2248,809,4935.759
2565,809,2770.97
2818,809,614.674
542,810,1578.12
630,810,2852.888
668,810,4646.339
669,810,2356.498
1323,810,1936.646
1411,810,1257.321
1817,810,2741.875
2330,810,828.998
3449,810,3872.315
3741,810,1269.33
715,811,3844.544
3090,811,3917.017
1245,812,2621.431
2754,812,4992.212
3814,812,3485.795
107,813,353.5
1423,813,3857.146
1433,813,895.158
2574,813,3174.82
2618,813,322.93
3226,813,1145.023
3661,813,2652.23
3893,813,1625.465
3950,813,302.02
333,814,65.713
986,814,3980.917
2568,815,904.583
2621,815,2548.718
2755,815,1294.837
3882,815,2724.807
1856,816,1912.921
2678,816,3848.677
2950,816,2282.053
1359,817,2733.144
871,818,2262.693
1473,818,695.359
2075,818,1455.825
862,819,3227.238
1013,819,4383.435
1593,819,1101.631
3139,819,3555.999
3539,819,4788.046
2367,820,2720.77
747,821,2564.536
1187,821,2307.477
326,822,434.609
559,822,1822.948
1009,822,1658.092
1171,822,4707.192
2995,822,2486.447
3250,822,1014.986
461,823,4218.566
2148,823,2553.233
2501,823,2495.717
2550,823,4755.969
825,824,552.693
868,824,2488.762
1051,824,2498.957
1802,824,3527.59
1804,824,4534.299
2330,825,1102.063
3993,825,4806.029
1881,826,1100.567
2294,826,512.168
2588,826,3237.286
1286,827,2311.745
1704,828,2028.141
2004,828,600.503
3326,828,4466.09
140,829,713.407
899,829,2608.022
128,830,2924.519
1447,830,560.032
1928,830,1581.836
2562,830,4754.637
3874,830,4431.96
3929,830,2333.963
801,831,3631.841
1175,831,1354.379
1674,831,3878.297
1675,831,4510.688
325,832,1707.963
402,832,2624.213
919,832,4384.924
1496,832,1289.39
2154,832,2497.151
3411,832,1747.431
1856,833,2991.165
1857,833,3257.424
2109,833,1871.381
2314,833,4029.931
3681,833,2914.109
277,834,3735.969
1723,834,2623.293
1900,834,366.316
2125,834,4931.426
3255,834,165.264
1315,835,4937.351
488,836,2673.732
791,836,2820.619
3415,836,4152.202
432,837,2782.083
1128,837,1815.982
3213,837,4833.166
1679,838,708.241
2811,838,2379.205
3240,838,489.773
3657,838,1140.35
626,839,2112.499
1538,839,780.729
3608,839,701.071
1626,840,968.332
2255,840,1024.701
508,841,2921.755
1559,841,1855.965
2151,841,3946.426
2931,841,520.888
3027,841,481.624
447,842,310.123
804,842,2722.759
137,843,936.003
271,843,2055.175
1185,843,4049.428
1817,843,3357.183
1834,843,849.216
2390,843,4056.689
201,844,4002.416
709,844,823.556
1687,844,1313.824
2794,844,4157.79
3470,844,1268.739
3724,844,3050.526
736,845,1105.85
1348,845,4433.283
2501,845,1615.246
2882,846,1825.594
3374,846,4006.407
3483,846,2971.261
689,847,3095.743
1975,847,4001.282
3055,847,3271.252
323,848,664.29
1632,848,1193.501
2430,848,1351.499
3150,848,1821.059
968,849,3824.304
2399,849,2280.766
3242,849,1786.016
940,850,146.806
1432,850,2265.766
2046,850,2794.98
3528,850,1104.278
183,851,198.022
333,851,1655.37
910,851,2378.632
2553,851,3255.309
257,852,1672.415
265,852,2096.773
775,852,4972.518
2613,852,1411.78
1819,853,806.753
2264,853,2246.637
2385,853,1548.76
3385,853,4311.081
3737,853,3527.514
1332,854,4055.914
454,855,2076.674
2764,855,2786.856
3278,855,4039.296
3463,855,1169.063
1014,856,465.313
2172,856,3866.78
2167,857,3815.009
2722,857,1961.332
3496,857,2039.134
3921,857,3566.302
651,858,4851.726
1543,859,4085.893
2423,859,1870.085
3498,859,4261.814
44,860,4408.827
620,860,4335.669
806,860,3828.719
869,860,674.657
1851,860,1756.027
1962,860,2942.141
2342,860,2169.311
2594,860,1178.692
500,861,701.318
762,861,4262.096
1202,862,2249.476
1547,862,4414.396
1763,862,1236.302
2303,862,3378.915
3209,862,1968.722
77,863,4159.61
2407,863,1831.444
2559,863,1176.258
317,864,377.041
3679,864,2562.904
524,865,108.191
1710,865,3939.437
3453,865,943.284
3473,865,371.952
250,866,3599.107
2912,866,2117.167
2954,866,496.158
29,867,126.597
1089,867,472.94
1762,867,1700.109
2758,867,1579.168
2815,867,605.761
3515,867,3765.493
455,868,1843.062
1606,868,1347.926
1789,868,1542.085
485,869,4091.521
1207,869,813.596
3134,869,3477.08
708,870,3038.521
3744,870,4334.827
553,871,4801.964
1147,871,4366.99
1613,872,4651.071
2578,872,684.246
67,873,3985.852
571,873,1175.02
2265,873,1819.071
3101,873,1906.811
3970,873,4118.051
2804,874,4644.568
3318,874,250.267
273,875,4032.633
1863,875,4325.51
3321,875,3761.452
95,876,322.731
1352,876,2249.547
3336,876,4454.434
290,877,1063.604
1794,877,2461.152
2145,877,3139.156
2229,877,306.524
2552,877,3509.451
3568,877,2068.548
3589,877,2836.337
704,878,3339.158
1365,878,4791.002
1481,878,1301.403
589,879,1931.722
739,879,564.738
851,879,3976.912
2322,879,3053.873
2943,879,2597.48
3411,879,3179.54
134,880,3729.612
1619,880,4100.941
2055,880,4933.799
2606,880,2188.378
3524,880,1126.825
3904,880,298.93
552,881,3925.31
967,881,2588.156
1475,881,3131.544
3263,881,1221.487
3419,881,1841.599
3752,881,452.351
1594,882,4725.126
2004,882,1604.407
2930,882,722.721
3613,882,3433.911
199,883,3548.881
641,883,4270.164
751,883,804.744
1573,883,802.237
2259,883,624.59
2591,883,539.495
2976,883,980.992
1077,884,2227.164
1223,884,2392.32
2601,884,481.126
3999,884,2318.285
2192,885,3152.936
493,886,638.022
640,886,114.941
1340,886,3868.235
1531,886,1903.34
1756,886,1018.538
2160,886,4164.782
1295,887,4288.081
1550,887,181.04
3304,887,860.87
3679,887,972.715
168,888,3568.47
790,888,4955.136
3834,888,144.072
874,889,1804.302
2087,889,225.933
240,890,4684.736
269,890,1929.791
1973,890,1616.203
2545,890,3418.823
3243,890,525.497
3585,890,49.712
3639,890,4544.697
3708,890,2132.28
103,891,368.25
360,892,3880.66
545,892,1575.081
1186,892,2039.354
2140,892,1490.104
3101,892,772.797
3886,892,855.72
133,893,1656.654
955,893,4633.185
1956,893,1855.567
809,894,3576.75
1029,894,3837.754
1721,894,1713.024
3784,894,2444.549
305,895,3519.773
308,895,965.605
378,895,2720.925
489,895,289.143
1459,895,2139.782
3410,895,4022.62
1330,896,3474.419
1889,896,4871.549
2740,896,2846.928
2777,896,822.505
2863,896,2168.452
3408,896,1335.617
514,897,404.528
1460,897,1559.181
1940,897,384.66
2702,897,2027.328
2717,897,2225.615
3446,897,2631.466
1304,898,815.541
1650,898,2452.726
1995,898,3164.031
3687,898,1240.001
69,899,3851.331
166,899,2068.236
331,899,3156.626
1528,899,1834.331
1900,899,2223.475
2227,899,3226.18
2843,899,3872.616
2935,899,781.608
2695,900,642.202
2870,900,1863.88
3052,900,54.471
1614,901,1949.865
1996,901,1463.328
2377,901,731.201
2460,901,3010.02
692,902,1467.369
2364,902,4558.614
3547,902,854.258
170,903,129.516
981,903,4749.297
1314,903,2028.932
2592,903,4548.777
2846,903,2993.867
3077,903,4489.365
3855,903,3715.783
1682,904,3523.203
3750,904,3221.684
1899,905,199.148
3498,905,3071.396
28,906,1441.245
98,906,4519.219
1931,906,1277.516
3594,906,1543.039
320,907,654.913
385,907,3436.232
2117,907,493.485
3154,907,1426.342
701,908,3599.872
1083,908,1577.678
2068,908,2181.814
3168,908,450.945
4,909,4993.652
424,909,1070.062
1316,909,4790.173
2144,909,796.036
3299,909,4403.428
3325,909,3107.075
3976,909,643.221
1541,910,4035.775
2670,910,4319.188
17,911,2875.57
1385,911,427.743
2231,911,563.373
3695,911,3523.886
3814,911,3732.923
408,912,3358.998
964,912,2536.401
1372,912,48.52
1739,912,251.649
359,914,1538.544
2834,914,1362.888
2953,914,796.204
3493,914,4773.781
3984,914,1536.713
329,915,2697.1
1818,915,3945.239
2782,915,1643.64
3320,915,2993.568
3742,915,3154.049
3923,915,181.682
979,916,1048.429
1947,916,3895.391
2272,916,4161.77
2664,916,2800.625
3595,916,4031.534
3854,916,2358.898
1282,917,2566.118
1869,917,4793.102
1929,917,3646.727
2158,917,4036.668
2649,917,2165.388
3495,917,3660.878
3969,917,1645.696
3047,918,356.043
3121,918,2814.808
932,919,344.94
1772,919,201.182
2257,919,3450.106
3211,919,1204.0
3870,919,4735.109
3935,919,3220.329
1301,920,3521.786
950,921,627.111
1264,921,3091.691
1393,921,1584.195
2060,921,836.873
2256,921,3678.117
613,922,4874.561
1241,922,980.413
1622,922,2527.706
1686,922,4424.591
2427,922,3679.412
2870,922,1608.759
3087,922,3480.267
3263,922,1863.053
849,923,4473.088
941,923,3303.825
1788,923,1414.891
2065,923,2688.767
3755,923,1878.991
428,924,1799.069
1436,924,372.606
1888,924,3518.824
465,925,3500.492
935,925,4532.843
2633,925,1152.849
2883,925,1116.418
3655,925,3017.995
37,926,4256.028
148,926,510.005
610,926,3347.671
777,926,4487.496
1277,926,1845.702
1823,926,4057.274
2318,926,4831.151
2350,926,4609.166
3255,926,4821.357
858,927,3445.571
1257,927,4341.022
3490,927,3090.022
3923,927,1029.576
842,928,1571.887
2120,928,485.874
2992,928,1032.542
334,929,3010.031
660,929,321.523
812,929,2645.806
1418,929,4405.072
2056,929,4277.292
2473,929,2317.436
179,930,3861.562
288,930,4429.652
363,930,113.345
1132,930,557.532
1364,930,1177.775
1981,930,2058.298
2584,930,4799.507
2899,930,476.932
3464,930,1979.846
890,931,1177.273
2473,931,1126.138
3333,931,128.754
96,932,4878.881
168,932,2996.557
2175,932,4077.706
2183,932,3749.475
2381,932,4282.204
3302,932,164.932
96,933,4888.887
2219,933,139.324
3067,933,4890.98
3266,933,3916.325
2023,934,4932.326
3112,934,2578.243
3897,934,2786.869
872,935,2997.2
1118,936,3978.37
1552,936,3049.298
1993,936,1910.024
3624,936,2400.223
955,937,3722.483
1959,937,2132.515
2783,937,4464.747
1508,938,748.056
1653,938,1883.943
450,939,247.711
2311,939,4930.084
2437,939,4149.268
1642,941,2329.924
1737,941,1866.798
2343,941,2129.323
3163,941,4049.447
756,942,3854.716
851,942,4396.916
2443,942,1656.9
3209,942,2104.988
3376,942,101.644
3703,942,2421.813
380,943,611.048
612,943,708.798
2277,943,3164.613
2897,943,4622.048
2190,944,1141.448
1442,945,323.367
2180,945,4751.603
2257,945,883.135
409,946,1393.152
727,946,1075.947
1161,946,3996.745
2358,946,2005.959
2415,946,1578.888
3198,946,2856.184
3664,947,1558.524
1105,948,2414.707
259,949,3939.008
1917,949,107.559
2328,949,2053.955
501,950,2465.91
1162,950,2511.794
1799,950,4648.604
2110,950,1134.999
3809,950,1761.894
3853,950,4352.828
1405,951,237.664
2791,951,2536.069
3461,951,4520.14
3919,952,4390.371
643,953,3425.253
3726,953,2211.266
270,954,2890.343
1747,954,2459.599
888,955,1702.538
1059,955,2182.804
3349,955,1743.404
1413,956,3029.678
1990,956,4941.03
3127,956,585.591
3180,956,3761.849
3485,956,4715.572
2269,957,557.133
3580,957,368.458
2043,958,4495.355
2328,958,394.015
2739,958,2132.512
3142,958,158.547
3334,958,3371.456
405,959,1276.118
1777,959,890.575
1856,959,356.224
2722,959,4850.135
3779,959,3515.57
575,960,2557.237
3454,960,1550.277
1921,961,3617.472
3274,961,2950.061
592,962,2237.01
1445,963,1607.737
1450,963,2553.372
2705,963,678.503
3707,963,4862.184
3737,963,491.89
3390,964,3611.787
2452,965,418.787
3489,965,3075.303
3630,965,3546.245
2348,966,2624.014
3920,966,1557.493
1009,967,4657.062
2677,967,1432.913
3600,967,2678.778
1081,968,4776.058
2182,968,1185.967
1120,969,657.036
2195,969,186.953
2253,969,824.873
2778,969,1985.436
1679,970,4124.754
2084,971,3413.372
3425,971,3072.417
2285,972,2540.802
2907,972,1594.394
3624,972,4370.266
3677,972,10.166
251,973,2640.002
404,973,1634.107
1697,973,2033.13
2996,973,2798.631
619,974,1462.903
886,974,557.527
1068,974,4509.79
2344,974,2969.718
3246,974,1055.474
1439,975,40.18
1798,975,2228.638
3569,975,2650.875
2809,976,255.875
1579,977,4447.22
2178,977,2935.142
99,978,666.983
1210,978,3318.486
2792,978,3796.625
3992,978,2272.874
1331,979,772.416
2078,979,4017.164
2120,979,325.26
2708,979,2171.444
3438,979,4579.837
74,980,1043.104
415,980,75.613
1136,980,2177.768
2514,980,3346.69
3254,980,2925.675
2010,981,784.799
3040,981,64.02
1238,982,1856.506
2948,982,4168.113
3660,982,3978.373
31,983,1066.911
439,983,4052.492
1451,983,4645.365
3132,983,4978.928
1258,984,2511.582
1458,984,3851.108
1474,984,1170.972
42,985,3057.775
1556,985,4864.685
1072,986,2888.666
1924,986,2569.268
2922,986,3066.247
3408,986,468.957
700,987,3055.476
1725,987,4261.593
2311,987,1470.464
40,988,2808.513
117,988,3771.432
579,988,3398.676
1793,988,4168.389
1165,989,2012.762
2732,989,758.079
3387,989,941.242
2240,990,801.424
341,991,2955.928
1808,991,880.362
2692,991,194.092
3412,991,1490.779
2590,992,1354.158
3580,992,4843.151
1641,993,41.932
3019,993,212.774
3182,993,4065.038
3948,993,2187.519
3959,993,4186.1
3972,993,3515.42
1083,994,3289.504
1477,994,2105.196
2122,994,2383.899
2658,994,1985.81
956,995,1329.689
901,996,4168.334
1074,996,924.717
1337,996,4505.174
2246,996,3479.451
2519,996,463.372
2697,996,1064.182
3386,996,2378.146
3941,996,4798.45
78,997,3867.12
1455,997,3253.454
2775,997,3163.805
684,998,820.397
1123,998,3247.307
1146,998,1762.606
1163,998,1311.311
3730,998,1535.9
256,999,2189.123
361,999,1159.777
1092,999,3790.875
1529,999,1112.651
1586,999,204.234
2123,999,2334.374
2697,999,1248.656
273,1000,1867.647
1453,1000,220.396
928,1001,2665.632
1147,1001,35.244
1928,1001,3075.053
3614,1001,1201.227
1878,1002,3403.869
2194,1002,2349.318
3107,1002,3154.407
314,1003,624.793
841,1003,3980.275
1649,1003,2566.597
2354,1003,1787.113
2832,1003,1209.01
2927,1003,4757.457
3731,1003,4824.621
1144,1004,815.883
1577,1004,494.77
1640,1004,1469.939
2699,1004,1363.175
2988,1004,1526.132
3474,1004,78.673
1476,1005,4894.057
1559,1005,2703.663
1896,1005,1704.103
2384,1005,4187.284
2401,1005,985.18
2486,1005,3401.901
3755,1005,2376.277
768,1006,4364.338
2630,1006,3692.937
136,1007,2734.666
229,1007,4988.832
1511,1007,1679.93
1988,1007,239.708
2763,1007,2344.993
3513,1007,3011.324
3799,1007,1223.091
438,1008,2455.796
606,1008,3029.481
618,1009,2101.353
666,1009,2399.738
2665,1009,1021.48
3909,1009,2330.474
1565,1010,3002.141
1755,1010,4737.401
1883,1010,1835.662
477,1011,785.787
2504,1011,1177.652
2556,1011,3347.003
512,1012,513.878
911,1012,2491.542
3146,1012,1641.934
3596,1012,1090.426
193,1013,800.662
1016,1013,4260.363
2923,1013,3568.764
3020,1013,2956.613
324,1014,483.122
948,1014,2027.183
1313,1014,4861.937
2233,1014,2551.898
3085,1014,2838.261
1824,1015,4227.621
3310,1015,2916.292
980,1016,2183.061
1182,1016,2911.22
1460,1016,534.75
1640,1016,1158.026
1963,1016,1652.004
2793,1016,2652.302
3203,1016,2364.069
3603,1016,2386.307
492,1017,316.451
503,1017,3916.392
1730,1017,511.658
2027,1017,3387.429
2276,1017,580.993
2990,1017,430.39
3951,1017,2652.042
1116,1018,4394.469
1954,1018,3660.545
2609,1018,4364.164
2965,1018,820.873
3855,1018,987.586
2529,1019,4198.57
3124,1019,3106.132
3156,1019,2630.512
3405,1019,2843.006
1377,1020,4992.611
1508,1020,2916.939
2003,1020,2029.15
2615,1020,1086.523
2771,1020,1847.335
2895,1020,1881.868
3395,1020,4849.914
643,1021,182.951
1235,1021,3974.289
1700,1021,2204.841
1756,1021,336.749
2369,1021,4672.562
3093,1021,981.048
3296,1021,4776.24
3556,1021,4784.197
3596,1021,4643.025
3789,1021,2464.753
412,1022,3349.283
1085,1022,809.228
1307,1022,3838.292
1695,1022,4059.188
1705,1022,559.897
1779,1022,3962.821
381,1023,237.12
598,1023,255.728
1113,1023,3802.887
1280,1023,1418.301
3496,1023,4927.242
730,1024,454.735
3228,1024,798.776
3659,1024,4066.592
3948,1024,1361.831
1128,1025,1601.51
1402,1025,4018.936
1663,1025,320.57
2108,1025,4829.867
3830,1025,1537.599
537,1026,2463.519
890,1026,3761.301
2288,1026,4676.13
2300,1026,4834.287
2809,1026,2629.327
3558,1026,429.852
3684,1026,4132.962
5,1027,2772.596
1513,1027,4151.649
3158,1027,3857.287
2908,1028,4122.707
862,1029,4302.948
1141,1030,3669.958
1159,1030,1770.012
1251,1030,4849.027
1624,1030,2781.313
1655,1030,4567.549
2042,1030,1646.801
244,1031,3774.701
2400,1031,1966.629
197,1032,3272.042
1986,1032,3964.369
3608,1032,1631.438
3771,1032,204.977
189,1033,2871.563
384,1033,1075.975
991,1033,408.655
1604,1033,3015.903
96,1034,680.571
645,1034,4883.546
1366,1034,2062.368
2560,1034,896.757
2651,1034,2889.601
2920,1034,2151.875
3659,1034,2293.593
1868,1035,1735.314
2393,1035,2752.112
1155,1036,3543.699
1774,1036,4496.697
2038,1036,4229.249
2287,1036,3304.866
3685,1036,3013.796
2144,1037,579.958
2957,1037,3379.857
3897,1038,1039.443
25,1039,1673.411
209,1039,2649.84
1785,1039,3070.181
2961,1039,4810.193
3292,1039,1506.939
1647,1040,2639.781
2889,1040,3182.303
3038,1040,3399.081
3208,1040,2354.003
3857,1040,2646.44
3973,1040,57.735
1949,1041,4624.956
3721,1041,327.637
1134,1042,1690.228
1287,1042,2686.455
3003,1042,1593.741
3694,1042,3833.562
138,1043,1491.28
1696,1043,3370.458
217,1044,1289.771
552,1044,4224.238
757,1044,1567.187
2087,1044,1685.152
2493,1044,4341.158
3157,1044,3026.748
300,1045,311.912
1965,1045,665.563
2326,1045,325.192
2496,1045,2829.747
3322,1045,60.748
1837,1046,3421.861
1888,1046,4958.781
1962,1046,3092.81
3612,1046,2310.926
860,1047,3598.8
3127,1047,3576.76
3324,1047,1101.145
3327,1047,3296.611
3332,1047,2068.482
3394,1047,521.743
3766,1047,4048.216
525,1048,3195.805
2166,1048,1477.522
2524,1048,785.933
3110,1048,2326.275
549,1049,1955.974
1970,1049,1557.432
2161,1049,845.629
3905,1049,3719.852
629,1050,2059.862
994,1050,1952.473
1364,1050,3105.731
2286,1050,2877.723
3850,1050,3804.773
853,1051,4454.398
2830,1051,4331.667
3583,1051,468.706
3772,1051,2620.152
3854,1051,2467.1
32,1052,4803.13
1530,1052,1309.972
3606,1052,359.258
41,1053,1594.738
2261,1053,4698.191
195,1054,4451.679
907,1054,414.175
3690,1054,1194.162
501,1055,2454.06
630,1055,1767.604
1244,1055,1257.212
1405,1055,2800.346
2246,1056,541.489
2337,1056,1276.405
2356,1056,3918.967
72,1057,413.518
1182,1057,3904.904
1246,1057,1378.142
2447,1057,796.368
3181,1057,675.881
58,1058,4500.314
373,1058,2844.543
583,1058,1170.956
2184,1058,452.462
3601,1058,1717.158
429,1059,4806.454
1355,1059,1780.936
3421,1059,814.743
3490,1059,2078.836
1197,1060,844.955
2489,1060,854.957
3,1061,3430.129
202,1061,2590.896
1661,1061,4294.549
2457,1061,378.629
3769,1061,1911.243
3448,1062,763.826
3507,1062,2225.164
48,1063,2803.174
1960,1063,1882.906
2536,1063,1363.039
3266,1063,841.527
1852,1064,1492.121
659,1065,3691.361
1197,1065,4512.774
1860,1065,1131.138
2044,1065,2985.268
3205,1065,528.317
3256,1065,3669.604
615,1066,4942.001
759,1066,4040.254
1125,1066,1244.49
1919,1066,2410.321
267,1067,367.907
3564,1067,1789.904
3996,1067,2364.181
731,1068,765.666
1177,1068,4004.726
1728,1068,356.2
1936,1068,3417.581
2147,1068,963.005
529,1069,3108.408
897,1069,2353.147
2380,1069,1028.238
533,1070,1012.643
1324,1070,4435.848
1417,1070,2644.509
2833,1070,416.253
3043,1070,775.191
3135,1070,3214.826
3598,1070,4896.345
585,1071,685.646
1030,1071,2160.488
2364,1071,3703.451
2579,1071,1675.978
3028,1071,4371.503
3074,1071,1243.355
3481,1071,2406.37
822,1072,4973.265
2095,1073,873.947
2341,1073,479.752
3768,1073,436.254
1469,1074,84.34
3223,1074,2506.13
3944,1074,3770.012
297,1075,4333.784
846,1075,2618.774
1293,1075,4757.653
3001,1075,168.98
3035,1075,3093.483
3738,1075,927.38
180,1076,327.847
377,1076,4182.684
743,1076,3647.658
1635,1076,692.131
2406,1076,3006.116
3133,1076,290.982
3210,1076,3266.261
509,1077,3518.495
798,1077,4265.171
2143,1077,312.38
3149,1077,3380.713
435,1078,421.722
2572,1078,384.974
2728,1078,4619.961
2870,1078,2432.647
646,1079,4940.668
2156,1079,2020.608
2297,1079,2189.967
2634,1079,883.619
2729,1079,1314.19
1234,1080,4961.694
1261,1080,4575.968
