id_mision,fecha,hora,id_equipo,id_planeta,completada
1433,2026-03-24,01:42,909,335,None
1434,2024-06-19,23:53,150,824,True
1435,2024-12-07,16:26,13,79,False
1436,2025-11-19,04:03,722,71,None
1437,2024-03-13,13:24,932,888,True
1438,2024-01-05,03:18,574,811,False
1439,2025-10-04,12:13,400,876,True
1440,2024-02-12,04:30,528,1170,True
1441,2023-03-18,14:09,158,143,True
1442,2025-03-17,14:36,740,169,True
1443,2025-11-23,05:30,940,1148,None
1444,2025-09-05,19:13,514,832,False
1445,2025-03-11,01:21,850,636,False
1446,2026-02-19,05:33,964,789,None
1447,2022-11-02,15:34,217,72,True
1448,2024-03-06,12:53,873,156,False
1449,2025-01-02,14:29,923,262,False
1450,2026-01-27,10:05,465,153,None
1451,2023-02-12,12:33,815,550,False
1452,2023-04-06,01:43,69,32,True
1453,2025-05-16,18:21,18,46,False
1454,2024-08-30,22:57,537,1094,True
1455,2024-09-04,04:07,408,106,True
1456,2025-10-11,03:14,936,1165,True
1457,2024-05-12,04:05,594,244,False
1458,2024-02-24,20:32,812,401,False
1459,2023-05-26,02:26,294,1025,False
1460,2024-05-25,09:10,996,877,True
1461,2023-10-16,01:00,924,291,True
1462,2025-01-30,11:55,960,944,False
1463,2025-01-01,06:57,577,1092,False
1464,2025-03-30,21:17,563,892,True
1465,2023-03-15,21:02,178,968,True
1466,2023-08-06,04:16,190,524,True
1467,2024-01-26,22:03,378,245,True
1468,2023-11-23,16:11,311,1002,False
1469,2024-09-12,04:32,932,742,False
1470,2024-03-29,15:43,624,152,False
1471,2024-03-24,11:49,445,167,True
1472,2024-10-11,09:05,596,331,False
1473,2023-03-14,07:50,447,1036,True
1474,2025-11-24,16:27,977,106,None
1475,2026-06-08,05:30,261,453,None
1476,2022-12-22,11:17,46,1070,False
1477,2023-07-02,02:31,283,434,True
1478,2024-12-09,08:03,898,784,False
1479,2023-01-12,04:37,92,1048,False
1480,2024-06-01,08:33,339,226,False
1481,2025-01-12,08:55,941,127,False
1482,2025-12-06,18:26,275,313,None
1483,2024-04-03,23:01,669,1004,True
1484,2025-06-24,05:30,430,23,True
1485,2026-09-02,16:08,751,238,None
1486,2026-02-18,11:42,582,1029,None
1487,2023-03-01,23:11,513,160,False
1488,2026-01-22,23:37,62,630,None
1489,2025-04-03,19:46,84,629,False
1490,2023-11-01,08:11,450,1176,False
1491,2024-02-13,22:53,364,618,False
1492,2025-07-29,06:38,870,384,False
1493,2025-10-25,05:58,105,1200,None
1494,2024-10-10,00:56,834,172,True
1495,2024-09-09,23:38,440,669,True
1496,2022-12-24,07:23,349,721,True
1497,2025-10-13,00:56,138,336,True
1498,2023-01-12,02:06,743,5,False
1499,2025-12-07,07:45,723,1141,None
1500,2024-09-28,16:16,87,660,False
1501,2024-01-17,09:45,98,1081,False
1502,2023-07-31,03:22,520,106,True
1503,2023-01-01,16:19,259,71,False
1504,2026-04-04,20:31,921,374,None
1505,2025-02-19,05:35,772,492,True
1506,2024-01-16,09:16,527,469,False
1507,2023-07-14,21:55,526,834,True
1508,2026-09-15,17:56,137,788,None
1509,2024-06-12,02:15,296,118,False
1510,2023-04-21,09:56,481,52,False
1511,2025-04-27,09:30,678,1014,False
1512,2025-08-02,16:38,864,205,True
1513,2022-11-21,19:01,936,949,False
1514,2026-10-02,18:47,965,1164,None
1515,2024-06-12,23:16,787,811,False
1516,2024-04-02,14:43,222,858,True
1517,2024-01-25,04:51,297,54,True
1518,2024-05-07,19:42,408,225,True
1519,2022-11-20,04:01,81,997,True
1520,2025-08-15,04:51,29,758,True
1521,2026-04-21,06:00,875,164,None
1522,2024-01-14,05:15,15,280,False
1523,2022-12-03,23:16,640,197,False
1524,2022-11-14,01:21,35,766,True
1525,2024-02-03,12:03,380,135,True
1526,2023-01-24,02:16,430,461,True
1527,2023-12-24,09:50,633,778,False
1528,2026-09-23,03:37,818,340,None
1529,2024-05-20,22:26,993,934,True
1530,2023-07-06,22:29,41,761,True
1531,2024-02-22,04:47,251,646,True
1532,2023-04-12,15:27,134,731,False
1533,2024-10-21,00:10,548,450,False
1534,2022-12-14,22:30,537,860,False
1535,2025-12-13,10:18,511,549,None
1536,2023-12-29,02:31,588,553,True
1537,2025-10-03,07:36,676,843,True
1538,2024-01-20,07:52,739,465,True
1539,2023-08-27,14:14,389,187,False
1540,2026-02-22,16:11,196,341,None
1541,2026-08-27,06:21,118,259,None
1542,2025-08-07,18:45,366,691,False
1543,2022-11-02,18:25,94,453,True
1544,2025-07-11,18:03,106,294,False
1545,2024-08-09,10:17,989,496,False
1546,2025-12-17,10:04,128,493,None
1547,2024-02-03,03:34,264,222,True
1548,2025-06-06,20:09,867,143,False
1549,2023-02-07,08:01,843,843,False
1550,2022-10-31,19:39,826,565,False
1551,2024-09-27,15:28,699,924,False
1552,2025-04-05,23:02,860,606,True
1553,2024-04-21,16:49,293,1078,True
1554,2024-05-14,11:12,780,930,False
1555,2023-12-30,23:36,168,943,False
1556,2025-05-09,23:25,905,155,True
1557,2023-01-16,17:42,425,922,False
1558,2023-11-30,06:40,321,509,False
1559,2022-11-18,22:27,84,1077,True
1560,2025-03-24,01:31,436,3,True
1561,2026-03-19,05:01,156,753,None
1562,2025-11-07,06:29,65,698,None
1563,2025-01-18,08:11,579,471,False
1564,2024-10-22,15:08,201,261,True
1565,2024-08-20,05:14,104,380,False
1566,2026-06-17,14:35,649,31,None
1567,2024-06-06,03:33,553,797,True
1568,2026-09-21,12:25,137,405,None
1569,2024-05-04,21:59,834,1075,True
1570,2022-11-18,11:20,491,699,False
1571,2023-03-17,06:26,517,485,False
1572,2025-03-06,14:04,352,138,True
1573,2024-02-08,10:25,541,758,True
1574,2025-12-12,13:52,388,187,None
1575,2023-12-11,10:10,710,58,False
1576,2025-03-22,17:57,194,1062,True
1577,2024-05-21,05:59,895,534,False
1578,2025-08-11,02:11,802,1135,True
1579,2022-11-17,14:12,847,798,False
1580,2026-08-20,07:50,487,807,None
1581,2022-10-19,07:17,45,559,True
1582,2025-11-05,11:25,806,640,None
1583,2026-08-24,06:36,540,632,None
1584,2022-12-28,10:41,526,407,False
1585,2024-02-21,05:48,8,119,True
1586,2026-09-13,00:50,294,4,None
1587,2024-03-09,01:42,79,513,False
1588,2024-01-01,15:39,391,245,True
1589,2023-04-01,22:57,448,872,False
1590,2025-10-23,02:38,915,585,None
1591,2026-05-07,04:51,20,235,None
1592,2026-09-09,21:11,108,356,None
1593,2023-12-20,21:19,108,710,True
1594,2025-10-28,12:03,55,103,None
1595,2025-04-15,18:23,313,849,True
1596,2023-02-15,15:11,371,899,True
1597,2025-05-01,12:52,125,1110,False
1598,2025-10-31,10:18,504,713,None
1599,2025-06-21,15:48,673,408,True
1600,2024-11-15,21:15,454,640,True
1601,2023-09-05,12:25,997,925,True
1602,2026-03-25,13:53,72,783,None
1603,2023-06-07,04:12,615,754,False
1604,2024-06-04,10:50,831,394,False
1605,2022-12-04,20:29,841,379,True
1606,2024-04-22,21:07,670,486,True
1607,2025-11-16,09:41,607,855,None
1608,2026-01-12,18:42,171,846,None
1609,2025-03-01,10:21,972,627,True
1610,2025-10-23,21:48,505,643,None
1611,2025-01-15,10:32,567,528,True
1612,2023-04-19,04:43,56,1107,True
1613,2023-04-27,05:33,654,615,True
1614,2025-12-02,16:16,463,613,None
1615,2024-08-07,01:16,438,901,True
1616,2024-08-04,12:42,568,1002,False
1617,2025-11-06,16:04,918,27,None
1618,2026-05-07,10:20,844,133,None
1619,2025-12-06,04:09,164,511,None
1620,2024-08-16,11:27,587,660,True
1621,2025-01-13,21:53,268,499,True
1622,2023-06-04,15:20,790,612,False
1623,2024-12-01,19:30,970,406,True
1624,2023-01-12,10:16,738,896,True
1625,2023-05-17,07:31,977,738,False
1626,2026-10-01,13:12,552,650,None
1627,2026-03-27,01:49,508,1086,None
1628,2023-12-10,00:03,874,501,False
1629,2026-07-06,23:32,732,905,None
1630,2023-11-08,21:40,802,807,False
1631,2025-04-19,10:19,255,5,False
1632,2023-09-22,23:37,397,323,False
1633,2024-08-31,11:57,775,1162,False
1634,2023-11-06,16:52,594,137,False
1635,2022-10-21,20:41,18,134,True
1636,2025-05-03,16:04,836,324,False
1637,2026-08-27,07:36,127,705,None
1638,2025-02-11,10:32,523,123,True
1639,2023-09-05,11:56,154,940,False
1640,2025-03-12,06:20,778,461,False
1641,2025-11-27,02:17,21,622,None
1642,2022-12-25,20:34,31,769,False
1643,2026-06-24,01:47,800,858,None
1644,2026-08-09,21:23,133,484,None
1645,2025-04-01,12:11,771,252,True
1646,2023-09-08,01:41,299,912,False
1647,2023-04-16,02:44,180,1158,True
1648,2024-07-18,01:54,931,481,True
1649,2025-07-29,11:05,620,218,False
1650,2026-04-21,16:05,835,55,None
1651,2026-08-20,01:56,977,16,None
1652,2025-07-29,11:02,197,856,False
1653,2026-05-06,17:06,569,695,None
1654,2024-04-23,09:30,992,402,True
1655,2026-08-23,09:46,462,307,None
1656,2026-06-03,22:45,317,955,None
1657,2026-05-02,07:23,672,1137,None
1658,2023-06-16,04:58,440,264,False
1659,2026-06-29,05:22,213,290,None
1660,2023-12-05,09:34,482,881,True
1661,2023-04-08,08:20,230,932,True
1662,2026-06-11,09:12,665,212,None
1663,2023-01-29,05:56,25,298,False
1664,2025-05-16,19:17,77,128,False
1665,2026-03-20,04:26,881,76,None
1666,2023-03-18,02:53,161,167,False
1667,2026-06-30,20:21,155,391,None
1668,2024-09-04,15:28,454,1070,False
1669,2023-03-25,03:11,855,600,False
1670,2024-04-01,01:20,857,209,True
1671,2025-08-08,04:20,331,640,False
1672,2025-11-21,14:46,201,1057,None
1673,2024-01-19,19:56,607,49,False
1674,2022-11-28,12:02,945,75,False
1675,2025-05-01,01:19,644,984,False
1676,2025-10-18,22:17,288,1192,None
1677,2025-02-15,22:41,606,362,False
1678,2025-04-08,10:07,787,668,False
1679,2024-12-15,03:25,703,942,False
1680,2025-04-28,21:27,231,713,False
1681,2025-06-03,16:48,214,289,False
1682,2025-12-14,18:43,579,413,None
1683,2023-11-26,13:58,373,1185,False
1684,2023-01-28,13:43,484,1071,False
1685,2024-11-04,14:53,527,765,False
1686,2024-08-25,16:44,881,579,True
1687,2023-04-24,19:15,742,1175,False
1688,2023-11-19,06:42,640,553,False
1689,2023-08-15,18:15,251,1054,False
1690,2024-03-14,16:34,209,419,False
1691,2026-02-26,11:27,926,330,None
1692,2025-10-26,22:51,358,732,None
1693,2023-10-08,03:30,997,563,True
1694,2023-12-01,06:39,194,966,False
1695,2024-11-13,17:34,372,425,True
1696,2023-06-05,08:32,946,911,True
1697,2026-09-29,13:33,225,1189,None
1698,2024-02-01,19:05,623,361,True
1699,2026-08-18,03:44,50,580,None
1700,2025-08-12,01:47,114,296,True
1701,2025-11-24,16:23,364,1166,None
1702,2026-10-13,10:17,476,374,None
1703,2026-09-09,23:29,542,966,None
1704,2023-05-11,21:36,362,948,True
1705,2023-10-28,00:36,987,1192,True
1706,2024-10-25,21:05,562,242,False
1707,2023-09-16,10:18,190,679,False
1708,2024-03-22,10:10,359,263,False
1709,2024-03-18,01:33,614,947,False
1710,2024-02-22,21:00,921,707,False
1711,2023-06-18,02:14,319,1150,True
1712,2026-08-09,10:41,891,504,None
1713,2025-02-22,21:38,656,943,True
1714,2026-04-09,15:34,729,892,None
1715,2026-03-09,00:40,434,915,None
1716,2025-01-06,15:00,827,262,False
1717,2024-08-09,15:20,12,101,False
1718,2024-05-27,10:17,178,945,False
1719,2025-08-31,14:40,532,277,False
1720,2025-04-30,03:50,577,123,True
1721,2023-04-05,08:59,405,726,True
1722,2023-11-02,15:14,32,824,True
1723,2024-03-21,23:03,199,585,False
1724,2026-03-19,09:12,891,571,None
1725,2025-04-07,00:05,87,295,True
1726,2026-01-27,18:00,328,879,None
1727,2022-12-23,05:39,876,515,False
1728,2024-03-08,09:42,831,1167,False
1729,2024-08-26,05:38,1000,389,True
1730,2026-01-10,06:25,548,497,None
1731,2024-07-07,16:36,417,497,True
1732,2025-12-16,00:44,982,1142,None
1733,2024-04-16,09:16,964,834,True
1734,2023-10-29,15:45,405,512,True
1735,2025-10-11,22:16,699,569,False
1736,2026-01-24,04:44,873,805,None
1737,2024-07-07,02:18,620,1160,True
1738,2023-05-19,14:21,970,622,True
1739,2026-06-14,11:37,323,1020,None
1740,2023-10-25,10:35,897,117,True
1741,2023-11-16,23:48,997,105,True
1742,2023-07-29,11:06,616,547,False
1743,2023-07-19,10:02,404,518,False
1744,2024-12-25,12:58,337,1188,True
1745,2026-08-23,23:26,673,585,None
1746,2023-12-03,04:41,296,309,False
1747,2025-11-11,19:58,130,841,None
1748,2025-12-26,22:37,599,60,None
1749,2024-10-19,14:37,706,751,False
1750,2025-05-09,23:07,221,819,False
1751,2024-11-29,13:25,764,899,False
1752,2024-11-12,21:08,66,508,True
1753,2025-08-21,06:31,519,89,True
1754,2026-04-21,08:08,969,1135,None
1755,2023-07-23,10:05,268,412,False
1756,2026-05-04,08:22,879,1143,None
1757,2026-05-19,16:11,948,1009,None
1758,2022-11-06,04:40,219,294,False
1759,2026-02-28,08:13,50,1031,None
1760,2023-11-28,21:34,621,424,False
1761,2024-12-29,07:20,615,821,True
1762,2023-03-24,23:40,480,565,True
1763,2023-11-01,19:32,914,775,False
1764,2023-11-24,19:50,115,567,False
1765,2025-12-28,03:06,410,513,None
1766,2025-05-12,14:57,303,16,True
1767,2023-09-28,01:04,581,177,True
1768,2025-04-17,21:40,555,599,False
1769,2023-02-21,04:01,389,465,True
1770,2023-10-15,10:15,640,817,True
1771,2023-06-17,18:56,955,367,False
1772,2025-08-12,15:55,635,671,False
1773,2024-09-01,00:48,974,199,True
1774,2023-06-23,12:48,62,1005,False
1775,2024-01-23,07:56,507,35,False
1776,2026-01-15,18:21,873,1069,None
1777,2023-03-19,12:11,216,833,False
1778,2025-03-23,16:37,194,1180,False
1779,2026-01-01,01:13,207,1077,None
1780,2026-04-21,20:07,979,8,None
1781,2026-07-08,12:27,546,480,None
1782,2024-04-23,00:00,259,912,True
1783,2023-05-20,11:34,946,165,True
1784,2022-12-09,12:59,565,322,False
1785,2026-08-13,09:31,575,1147,None
1786,2023-12-31,08:53,916,536,False
1787,2023-11-07,01:13,302,915,True
1788,2024-12-19,10:12,76,12,False
1789,2026-04-13,22:14,467,409,None
1790,2023-07-02,16:15,815,184,True
1791,2026-05-07,06:17,604,274,None
1792,2024-02-26,22:52,174,190,True
1793,2023-08-09,02:00,323,249,False
1794,2025-11-18,03:36,799,1054,None
1795,2025-08-30,22:48,3,907,True
1796,2023-07-27,07:40,280,109,True
1797,2023-09-12,20:56,89,1125,True
1798,2023-10-06,06:01,385,497,True
1799,2026-03-10,12:11,739,1187,None
1800,2024-09-23,22:30,177,266,False
1801,2024-08-07,18:37,505,787,True
1802,2023-06-03,14:55,411,201,False
1803,2025-07-05,21:11,325,749,False
1804,2026-02-22,14:27,844,610,None
1805,2023-07-26,17:42,624,514,False
1806,2024-07-11,00:52,657,1017,True
1807,2025-09-14,23:30,275,880,True
1808,2024-04-16,03:59,495,422,False
1809,2024-08-16,19:59,71,77,True
1810,2026-06-05,01:05,892,772,None
1811,2024-10-08,03:12,107,254,True
1812,2025-01-23,18:48,336,984,True
1813,2024-07-01,11:50,954,378,False
1814,2026-06-02,23:48,329,181,None
1815,2024-06-18,20:13,30,917,True
1816,2024-01-18,02:04,154,627,True
1817,2025-12-18,05:29,683,605,None
1818,2023-06-29,07:26,522,386,True
1819,2023-06-07,21:58,804,644,False
1820,2026-08-22,15:36,41,669,None
1821,2026-10-14,18:53,604,807,None
1822,2026-06-27,21:48,689,1120,None
1823,2026-06-16,01:28,119,678,None
1824,2023-11-14,01:42,50,719,False
1825,2022-10-18,00:36,157,607,False
1826,2025-05-10,15:07,793,634,True
1827,2024-10-15,20:38,492,308,True
1828,2025-05-03,04:01,300,1172,True
1829,2023-08-18,16:49,867,912,False
1830,2024-09-28,02:11,872,472,True
1831,2023-06-18,16:32,869,555,False
1832,2026-02-26,16:44,954,919,None
1833,2026-06-13,23:04,823,726,None
1834,2024-09-01,09:20,307,282,False
1835,2025-01-22,12:35,340,385,False
1836,2025-06-17,06:39,563,296,True
1837,2025-01-23,06:56,298,377,False
1838,2026-02-03,07:41,513,503,None
1839,2026-01-07,02:26,834,404,None
1840,2025-04-17,21:47,635,48,False
1841,2025-09-19,23:55,132,315,False
1842,2025-02-28,11:19,426,1071,False
1843,2024-09-21,10:54,34,840,False
1844,2025-03-07,22:16,647,440,False
1845,2023-03-24,15:21,760,956,False
1846,2024-02-18,16:11,288,505,False
1847,2026-02-21,05:09,571,749,None
1848,2025-06-23,06:55,978,673,False
1849,2024-07-20,03:04,914,526,True
1850,2025-06-26,12:21,820,240,False
1851,2025-10-15,04:19,176,633,True
1852,2023-07-04,23:10,127,419,False
1853,2022-12-19,07:01,821,259,False
1854,2023-09-11,19:11,516,724,True
1855,2024-01-29,14:05,857,359,True
1856,2024-04-16,08:00,610,36,False
1857,2023-09-21,19:30,430,554,False
1858,2023-07-19,08:40,464,733,True
1859,2025-07-14,23:56,334,901,True
1860,2026-07-20,12:13,239,1126,None
1861,2026-07-20,22:02,648,1149,None
1862,2025-08-30,13:21,281,425,True
1863,2024-03-29,05:11,464,597,True
1864,2025-05-05,07:32,330,146,False
1865,2025-06-30,23:47,14,516,False
1866,2024-06-02,03:19,624,1004,False
1867,2025-09-21,02:48,367,1171,False
1868,2026-09-12,08:45,669,953,None
1869,2023-02-02,12:14,105,850,True
1870,2024-07-04,14:18,5,714,False
1871,2026-09-09,19:02,469,667,None
1872,2023-07-20,07:17,909,1010,False
1873,2025-08-18,00:06,827,196,True
1874,2024-11-27,14:22,47,996,True
1875,2025-02-25,23:04,933,3,False
1876,2024-08-31,07:48,62,111,True
1877,2023-05-21,15:58,660,734,False
1878,2026-01-08,18:18,662,665,None
1879,2025-02-20,14:31,632,589,False
1880,2025-12-17,17:37,587,1088,None
1881,2024-06-27,01:00,775,122,False
1882,2026-05-18,20:57,134,545,None
1883,2025-06-30,04:39,272,790,False
1884,2025-06-30,12:20,547,451,True
1885,2024-05-13,02:23,251,162,False
1886,2026-03-21,17:02,318,1137,None
1887,2023-03-29,21:26,853,476,True
1888,2025-12-06,16:42,353,384,None
1889,2025-04-24,12:20,758,825,False
1890,2025-02-24,03:50,645,101,True
1891,2023-04-15,02:00,98,194,False
1892,2025-02-11,22:20,349,435,True
1893,2025-04-06,09:42,302,263,False
1894,2023-01-20,18:20,531,810,False
1895,2024-04-30,12:19,915,469,False
1896,2026-02-10,11:31,680,716,None
1897,2026-03-18,16:36,667,1158,None
1898,2024-04-29,14:43,270,1071,True
1899,2025-08-10,00:59,595,456,True
1900,2023-05-23,17:45,240,895,True
1901,2025-10-25,06:12,2,1013,None
1902,2024-03-28,03:05,998,354,True
1903,2023-02-16,18:48,394,206,True
1904,2023-11-14,17:43,503,223,True
1905,2025-02-25,07:54,69,137,True
1906,2024-05-13,21:56,486,1155,False
1907,2025-09-27,21:10,308,1100,True
1908,2022-12-12,01:55,974,997,False
1909,2025-03-08,10:25,111,176,False
1910,2024-02-02,08:44,17,538,True
1911,2025-12-26,11:57,738,326,None
1912,2023-12-10,06:18,175,1030,True
1913,2024-09-12,16:40,708,992,False
1914,2023-04-24,04:21,476,476,False
1915,2024-09-11,05:20,372,718,False
1916,2023-08-06,00:32,321,560,False
1917,2024-12-30,22:26,549,279,True
1918,2024-04-15,10:47,599,812,False
1919,2023-12-30,12:21,77,354,True
1920,2023-02-24,14:57,517,782,True
1921,2025-08-02,15:02,791,85,False
1922,2024-06-23,10:30,653,48,False
1923,2023-07-30,17:59,95,852,False
1924,2026-03-16,23:32,275,407,None
1925,2025-03-13,14:26,507,247,True
1926,2025-06-12,03:30,736,378,True
1927,2024-11-14,19:37,195,515,True
1928,2026-05-28,17:54,476,987,None
1929,2023-06-04,02:58,478,1043,False
1930,2025-03-13,03:46,461,310,False
1931,2024-03-11,05:42,647,156,False
1932,2024-05-21,15:48,186,1154,True
1933,2025-10-10,18:12,142,667,True
1934,2026-05-13,21:54,782,843,None
1935,2023-07-03,00:48,442,317,True
1936,2023-04-20,14:41,231,1175,False
1937,2025-03-09,14:18,83,654,False
1938,2023-03-21,18:47,232,450,False
1939,2024-04-02,12:22,270,1004,False
1940,2023-11-04,22:32,616,409,True
1941,2025-03-16,16:22,435,562,True
1942,2023-12-16,04:33,275,990,False
1943,2022-12-02,03:35,448,821,False
1944,2025-03-09,21:12,364,327,True
1945,2025-04-07,05:50,744,716,False
1946,2024-03-14,23:29,734,494,False
1947,2026-02-27,03:19,205,14,None
1948,2024-09-15,21:16,653,400,True
1949,2023-07-20,22:28,573,660,False
1950,2024-03-25,00:13,894,22,True
1951,2022-12-28,20:10,606,856,False
1952,2023-12-19,08:39,864,990,False
1953,2025-11-16,23:22,649,447,None
1954,2023-11-17,13:54,610,1147,False
1955,2026-07-18,00:59,294,350,None
1956,2024-06-03,12:22,404,981,False
1957,2025-11-18,06:35,518,362,None
1958,2023-04-17,01:46,1000,491,False
1959,2026-06-22,02:27,602,776,None
1960,2024-01-17,16:07,4,57,False
1961,2026-06-26,09:45,175,122,None
1962,2025-01-20,10:54,749,121,True
1963,2022-11-05,12:45,308,951,True
1964,2023-01-22,20:41,580,1146,True
1965,2023-01-14,05:38,323,1091,True
1966,2025-12-08,06:39,939,228,None
1967,2026-01-12,15:48,460,550,None
1968,2024-09-08,10:08,254,568,True
1969,2023-04-17,04:36,681,637,True
1970,2026-01-30,06:17,464,709,None
1971,2022-10-19,01:58,313,77,True
1972,2026-02-15,08:37,358,1013,None
1973,2023-06-10,13:07,75,209,True
1974,2023-02-15,10:46,326,935,True
1975,2023-01-03,06:08,387,470,True
1976,2023-03-03,04:54,160,148,True
1977,2024-10-04,23:10,570,703,True
1978,2022-11-10,15:03,851,776,False
1979,2024-06-24,00:19,573,271,True
1980,2026-09-19,21:30,370,778,None
1981,2025-03-22,21:54,570,1108,True
1982,2026-06-20,18:35,905,455,None
1983,2026-01-14,09:32,796,304,None
1984,2024-05-11,23:55,350,227,False
1985,2026-09-16,02:41,578,1068,None
1986,2024-04-29,08:42,778,702,True
1987,2026-06-21,23:27,250,477,None
1988,2023-09-03,19:34,371,901,True
1989,2026-02-12,17:36,173,267,None
1990,2024-07-07,03:56,671,905,True
1991,2025-05-01,21:43,133,709,True
1992,2025-12-06,18:39,966,305,None
1993,2025-10-06,04:18,662,247,True
1994,2026-03-30,21:02,980,663,None
1995,2023-06-05,23:38,429,1013,False
1996,2025-07-27,02:16,396,457,True
1997,2025-12-23,15:10,597,181,None
1998,2024-03-24,12:41,544,122,False
1999,2024-07-23,22:55,113,752,True
2000,2025-10-27,21:37,525,166,None
2001,2025-04-25,17:31,952,561,True
2002,2024-07-22,22:48,191,58,False
2003,2023-04-01,17:54,263,305,False
2004,2024-08-05,16:54,684,733,False
2005,2023-10-02,09:16,322,492,True
2006,2024-01-31,03:33,63,1176,True
2007,2026-08-17,18:13,999,549,None
2008,2025-05-11,17:18,766,362,False
2009,2025-06-20,03:08,363,67,True
2010,2024-05-23,13:43,43,376,False
2011,2023-02-23,15:19,926,1006,False
2012,2024-07-04,14:22,928,760,False
2013,2022-11-06,01:59,490,784,True
2014,2023-08-06,23:54,265,309,False
2015,2023-09-25,13:59,894,387,True
2016,2025-05-06,09:45,208,689,True
2017,2024-12-03,13:28,390,895,False
2018,2025-09-17,21:19,862,532,False
2019,2023-04-10,11:59,580,94,False
2020,2024-07-16,21:19,929,39,False
2021,2024-09-20,05:32,29,666,True
2022,2026-08-09,01:48,797,653,None
2023,2026-08-13,15:05,817,315,None
2024,2026-05-10,19:22,125,934,None
2025,2026-04-21,00:16,986,1140,None
2026,2022-12-01,23:41,549,14,False
2027,2022-12-28,04:30,124,265,True
2028,2026-08-09,06:43,590,553,None
2029,2023-03-03,09:10,430,676,True
2030,2024-12-20,07:59,334,13,True
2031,2022-11-19,15:50,341,69,False
2032,2025-10-08,22:07,49,661,True
2033,2023-04-25,09:42,674,68,True
2034,2024-12-05,11:08,393,782,True
2035,2025-11-12,12:24,625,949,None
2036,2022-10-18,19:04,355,740,True
2037,2026-02-20,19:58,548,629,None
2038,2023-01-03,19:26,603,322,False
2039,2026-03-16,16:50,524,502,None
2040,2024-01-17,12:05,734,269,True
2041,2023-01-25,04:05,455,280,True
2042,2025-02-20,03:02,550,468,True
2043,2023-08-08,07:09,25,661,False
2044,2023-03-19,21:49,644,814,True
2045,2023-02-02,06:00,631,183,False
2046,2025-02-09,10:03,194,1109,True
2047,2024-03-01,02:25,531,363,True
2048,2023-04-14,02:11,549,923,False
2049,2023-07-09,21:28,60,717,False
2050,2026-09-22,23:28,5,329,None
2051,2024-05-03,22:52,108,798,True
2052,2024-07-21,21:42,48,810,True
2053,2023-03-12,14:21,193,51,True
2054,2025-08-15,00:42,949,739,False
2055,2026-04-01,05:26,16,589,None
2056,2025-11-15,09:32,367,701,None
2057,2026-08-13,12:37,949,560,None
2058,2022-12-12,07:56,425,202,True
2059,2026-10-07,15:42,162,83,None
2060,2025-01-31,09:57,329,277,False
2061,2025-03-10,08:18,895,224,False
2062,2026-03-24,13:42,801,888,None
2063,2024-03-08,20:08,692,692,True
2064,2025-11-21,01:53,818,1176,None
2065,2026-10-16,06:12,3,1113,None
2066,2023-05-25,20:42,225,684,False
2067,2026-01-14,00:57,312,85,None
2068,2026-06-28,05:43,252,514,None
2069,2026-07-01,17:27,995,71,None
2070,2022-11-08,20:04,217,170,True
2071,2023-06-05,13:38,932,606,True
2072,2026-02-19,01:01,410,1132,None
2073,2024-01-15,03:28,890,531,False
2074,2023-02-28,21:01,686,1045,True
2075,2026-09-08,12:06,339,633,None
2076,2026-06-04,20:09,566,587,None
2077,2025-05-08,04:31,728,678,False
2078,2025-02-09,23:53,100,1090,False
2079,2023-01-06,22:17,743,872,True
2080,2025-09-30,14:37,822,1169,True
2081,2023-08-21,01:42,25,123,False
2082,2025-03-31,16:03,701,846,True
2083,2024-12-16,21:28,382,1148,False
2084,2025-10-14,16:21,559,796,False
2085,2023-12-07,10:14,987,488,True
2086,2026-01-15,20:39,221,546,None
2087,2025-08-28,14:56,76,258,False
2088,2024-11-30,16:48,10,685,False
2089,2023-12-18,00:33,733,761,True
2090,2023-06-18,00:41,303,40,False
2091,2023-11-18,15:18,454,1089,False
2092,2023-11-11,15:14,54,837,False
2093,2025-10-27,19:55,342,380,None
2094,2025-07-06,12:48,941,275,False
2095,2023-06-21,06:46,326,546,False
2096,2025-12-01,01:17,575,648,None
2097,2025-08-02,18:12,819,43,True
2098,2022-12-02,06:51,652,475,False
2099,2025-03-10,03:47,787,152,True
2100,2024-07-21,07:46,663,469,True
2101,2023-07-03,12:03,135,1077,False
2102,2023-01-22,07:17,957,477,False
2103,2025-09-28,01:14,786,971,True
2104,2024-12-30,23:31,135,289,True
2105,2022-11-11,12:13,399,526,False
2106,2026-06-06,23:55,76,368,None
2107,2023-03-14,00:33,146,827,False
2108,2024-12-11,07:09,364,206,False
2109,2023-01-16,21:26,517,1104,False
2110,2026-01-06,09:06,197,855,None
2111,2023-09-15,13:54,774,673,False
2112,2026-07-03,12:07,350,407,None
2113,2024-07-09,19:35,641,1141,False
2114,2024-08-21,14:58,322,716,False
2115,2025-09-12,13:38,93,795,False
2116,2025-03-31,08:54,39,333,True
2117,2023-10-21,05:56,276,268,True
2118,2024-11-27,00:28,402,3,True
2119,2025-08-08,09:11,644,282,False
2120,2024-03-13,07:06,292,343,True
2121,2025-08-08,23:50,847,588,False
2122,2025-07-28,20:32,783,572,False
2123,2023-09-16,07:55,669,45,True
2124,2025-02-06,04:51,744,843,False
2125,2025-12-01,12:37,6,1140,None
